AÑO;T.RED;NOMBRE;DESCRIPCIÓN;LONG.;IMD;ACV;ASV;MUERTOS;HERIDOS;IM;IP;IAT;IL;IG
2017;CTL;ZA-504;DE VILLAMAYOR DE CAMPOS A LÍMITE DE PROVINCIA DE VALLADOLID;11.51;247.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;CIP;ZA-512;DE VILLALPANDO (CL-612) A LÍMITE DE PROVINCIA DE LEÓN;18.715;536.0;0.0;1.0;0.0;0.0;0.0;0.0;27.3;0.0;0.0
2017;CTL;ZA-633;DE CRUCE CON CL-602 A CRUCE CON N-122 POR TORO;3.514;1.252;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;B;A-231;DE LEÓN A BURGOS;157.0;9.079;17.0;170.0;0.0;22.0;0.0;3.27;35.94;0.0;0.0
2017;CTL;AV-114;DE SAN PEDRO DEL ARROYO (CRUCE CON N-501) A MUÑICO (CRUCE CON AV-110);17.328;330.0;1.0;0.0;0.0;1.0;0.0;47.91;47.91;0.0;0.0
2017;CTL;AV-413;DE ARÉVALO A LÍMITE DE PROVINCIA DE SEGOVIA;0.835;390.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;CTL;AV-503;DE CRUCE CON CL-505 A CEBREROS (AV-502);39.601;462.0;3.0;3.0;0.0;3.0;0.0;44.95;89.9;0.0;0.0
2017;CTL;AV-810;DE ARÉVALO (POLÍGONO INDUSTRIAL, CL-605) A RAMAL A-6;1.403;3.512;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;CTL;AV-903;DE BURGOHONDO A CRUCE CON AV-905;6.851;110.0;1.0;0.0;0.0;2.0;0.0;363.55;363.55;0.0;0.0
2017;CTL;AV-924;DE ARENAS DE SAN PEDRO (CRUCE CON AV-923) A CANDELEDA (CRUCE CON CL-501);22.257;733.0;2.0;1.0;0.0;4.0;0.0;33.59;50.38;0.0;0.0
2017;CTL;AV-926;DE CL-501 A POYALES DEL HOYO;2.06;308.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;CTL;BU-113;DE BAHABÓN DE ESGUEVA (N-I) A VILLOVELA DE ESGUEVA (CL-619);23.97;129.0;0.0;4.0;0.0;0.0;0.0;0.0;353.81;0.0;0.0
2017;CTL;BU-122;DE ROA DE DUERO (BU-130) A FUENTECÉN (N-122);8.6;175.0;0.0;2.0;0.0;0.0;0.0;0.0;364.08;0.0;0.0
2017;CTL;BU-434;DE ARENILLAS DE RIOPISUERGA (BU-400) A LÍMITE DE PROVINCIA DE PALENCIA;3.31;116.0;0.0;2.0;0.0;0.0;0.0;0.0;;0.0;0.0
2017;CTL;BU-535;DE MIRANDA DE EBRO (N-I) A LÍMITE DE C.A. DE EL PAIS VASCO;3.01;4.989;0.0;12.0;0.0;0.0;0.0;0.0;218.93;0.0;0.0
2017;CIP;BU-551;DE BU-550 A MEDINA DE POMAR (N-629);18.63;1.023;1.0;20.0;0.0;2.0;0.0;14.38;301.88;0.0;0.0
2017;CTL;BU-611;DE CRUCE CON N-623 A LÍMITE DE C.A. DE CANTABRIA;1.2;194.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;CIP;BU-622;DE POLÍGONO INDUSTRIAL VILLALONQUEJAR (C/LÓPEZ BRAVO) A N-627;27.2;794.0;1.0;14.0;0.0;1.0;0.0;12.68;190.2;0.0;0.0
2017;CIP;BU-627;DE VILLANUEVA DE ARGAÑO (N-120) A LÍMITE DE PROVINCIA DE PALENCIA;43.53;600.0;2.0;23.0;0.0;3.0;0.0;20.97;262.07;0.0;0.0
2017;CIP;BU-642;DE CILLERUELO DE BEZANA (N-623)  A LÍMITE DE C.A. DE CANTABRIA;9.95;358.0;0.0;2.0;0.0;0.0;0.0;0.0;153.83;0.0;0.0
2017;CTL;BU-735;DE MIRANDA DE EBRO (CRUCE BU-733) A LÍMITE DE C.A. DE LA RIOJA;9.47;1.977;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;CTL;BU-905;DE COVARRUBIAS A HORTIGÜELA (N-234);13.17;218.0;0.0;10.0;0.0;0.0;0.0;0.0;954.26;0.0;0.0
2017;CTL;BU-912;DE CRUCE CON N-I A CRUCE CON BU-925 (QUEMADA);11.8;363.0;1.0;5.0;0.0;2.0;0.0;63.96;383.77;0.0;0.0
2017;B;CL-116;DE EL BURGO DE OSMA (N-122) A LÍMITE C.A. ARAGÓN;86.35;1.739;7.0;117.0;1.0;11.0;1.82;12.77;226.24;8.33;14.29
2017;B;CL-602;DE TORO (N-122) A CUÉLLAR;112.028;1.754;15.0;51.0;1.0;24.0;1.39;20.92;92.03;4.0;6.67
2017;B;CL-603;DE ARANDA DE DUERO A  CL-601;92.14;1.738;7.0;71.0;0.0;10.0;0.0;11.97;133.41;0.0;0.0
2017;B;CL-632;DE PONFERRADA A VILLABLINO;61.05;3.382;23.0;84.0;2.0;35.0;2.65;30.52;141.98;5.41;8.7
2017;B;CL-633;DE BRIVIESCA (N-1)  A CORNUDILLA (N-232);20.1;1.529;1.0;23.0;0.0;1.0;0.0;8.91;213.95;0.0;0.0
2017;CTL;LE-106;DE BURÓN (N-625) A LÍMITE DE C.A. DE ASTURIAS;21.71;189.0;2.0;1.0;0.0;2.0;0.0;133.54;200.31;0.0;0.0
2017;CTL;LE-211;DE PUENTE DE DOMINGO FLOREZ (N-536) A  LE-127 (LLAMAS DE CABRERA);42.935;323.0;2.0;5.0;0.0;2.0;0.0;39.55;138.42;0.0;0.0
2017;CIP;LE-420;DE VILLANUEVA DE CARRIZO (LE-441) A CRUCE CON N-VI (VALCABADO);43.313;910.0;4.0;20.0;0.0;5.0;0.0;27.79;166.75;0.0;0.0
2017;CIP;LE-715;DE FRESNEDO (CL-631) A FABERO (LE-711);14.1;1.417;7.0;31.0;0.0;9.0;0.0;95.99;521.08;0.0;0.0
2017;CIP;P-215;DE GUARDO (CL-626) A LÍMITE DE PROVINCIA DE LEÓN;8.778;1.306;0.0;4.0;0.0;0.0;0.0;0.0;95.63;0.0;0.0
2017;CTL;P-216;DE TRIOLLO (P-210) A VIDRIEROS;2.498;75.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;CIP;P-225;DE CANTORAL DE LA PEÑA (CL-626) A CRUCE CON CL-615;39.972;708.0;1.0;34.0;0.0;1.0;0.0;9.68;338.84;0.0;0.0
2017;CIP;P-227;DE CRUCE CON CL-626 A HERRERA DE PISUERGA;34.954;659.0;1.0;24.0;0.0;1.0;0.0;11.9;297.48;0.0;0.0
2017;CTL;P-237;DE VILLAELES DE VALDAVIA (P-230) A BUENAVISTA DE VALDAVIA (P-225);8.568;258.0;0.0;2.0;0.0;0.0;0.0;0.0;247.88;0.0;0.0
2017;CTL;P-281;DE CANTABRIA A CL-627;0.639;75.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;CTL;P-940;DE MAZARIEGOS (N-610) A FUENTES DE NAVA (P-953);8.277;640.0;1.0;2.0;0.0;1.0;0.0;51.72;155.16;0.0;0.0
2017;CIP;SA-114;DE PEÑARANDA DE BRACAMONTE A CRUCE CON N-630;44.57;1.274;3.0;23.0;0.0;3.0;0.0;14.47;125.43;0.0;0.0
2017;CIP;SA-201;DE TAMAMES (SA-215) A LÍMITE DE C.A. DE EXTREMADURA;37.38;622.0;2.0;30.0;0.0;4.0;0.0;23.55;376.84;0.0;0.0
2017;CIP;SA-205;DE VECINOS, CRUCE CON SA-211, A CRUCE CON SA-220;37.52;843.0;6.0;12.0;0.0;9.0;0.0;51.99;155.97;0.0;0.0
2017;CIP;SA-605;DE SALAMANCA A LÍMITE DE PROVINCIA DE ZAMORA;25.45;2.343;3.0;6.0;0.0;3.0;0.0;13.79;41.36;0.0;0.0
2017;CTL;SG-413;DE CRUCE CON N-601 A LÍMITE DE PROVINCIA DE ÁVILA;11.1;390.0;0.0;2.0;0.0;0.0;0.0;0.0;126.58;0.0;0.0
2017;CTL;SG-615;DEL PUERTO DE NAVACERRADA, CRUCE CON CL-601, A LÍMITE DE C.A. DE MADRID;6.7;836.0;4.0;3.0;0.0;4.0;0.0;195.65;342.39;0.0;0.0
2017;CTL;SO-382;DE CRUCE CON N-122 A LÍMITE DE C.A. DE ARAGÓN;13.64;330.0;0.0;2.0;0.0;0.0;0.0;0.0;121.73;0.0;0.0
2017;CTL;SO-910;DE CRUCE CON N-122 A CRUCE CON N-234 (ABEJAR);12.364;278.0;0.0;5.0;0.0;0.0;0.0;0.0;398.54;0.0;0.0
2017;CTL;VA-200;DE ALDEAMAYOR DE SAN MARTÍN (CL-601) A CRUCE CON CL-600;6.7;1.135;1.0;5.0;0.0;1.0;0.0;36.03;216.17;0.0;0.0
2017;CTL;VA-203;DE QUINTANILLA DE ONÉSIMO (N-122) A LÍMITE DE PROVINCIA DE SEGOVIA;23.0;218.0;0.0;6.0;0.0;0.0;0.0;0.0;327.72;0.0;0.0
2017;CTL;VA-333;DE ÍSCAR (CL-602) A LÍMITE DE PROVINCIA DE SEGOVIA;0.9;1.535;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;CIP;VA-410;DE OLMEDO (CL-112) A ATAQUINES (N-VI);16.535;751.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;CIP;VA-505;DE MEDINA DE RIOSECO A VILLARDEFRADES (N-VI);25.075;1.037;2.0;8.0;0.0;7.0;0.0;21.07;105.36;0.0;0.0
2017;CTL;VA-800;DE NAVA DEL REY (CL-602) A LÍMITE DE PROVINCIA DE SALAMANCA;23.994;330.0;0.0;3.0;0.0;0.0;0.0;0.0;103.73;0.0;0.0
2017;CTL;VA-924;DE VILLALÓN DE CAMPOS (VA-905) A LÍMITE DE PROVINCIA DE PALENCIA;9.5;85.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;CTL;VA-931;DE BECILLA DE VALDERADUEY (N-601) A LÍMITE DE PROVINCIA DE PALENCIA;24.5;245.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;CTL;VA-941;DE MAYORGA (N-601) A LÍMITE DE PROVINCIA DE LEÓN;20.6;373.0;2.0;5.0;1.0;1.0;35.66;71.31;249.59;50.0;50.0
2017;CIP;ZA-100;DE SANTOVENIA (N-630) A TÁBARA (N-631);35.633;526.0;2.0;22.0;0.0;3.0;0.0;29.25;351.02;0.0;0.0
2017;CIP;ZA-110;DE LÍMITE DE PROVINCIA DE LEÓN A CAMARZANA DE TERA (N-525);17.736;746.0;0.0;18.0;0.0;0.0;0.0;0.0;372.69;0.0;0.0
2017;CTL;ZA-316;DE FERMOSELLE A LÍMITE DE PROVINCIA DE SALAMANCA;6.01;87.0;0.0;1.0;0.0;0.0;0.0;0.0;523.98;0.0;0.0
2017;CIP;ZA-324;DE RICOBAYO (N-122) A LA FRONTERA CON PORTUGAL;29.076;528.0;1.0;12.0;0.0;2.0;0.0;17.85;232.0;0.0;0.0
2017;CIP;ZA-325;DE CRUCE CON ZA-305 A POLÍGONO DE LOS LLANOS (ZA-330);1.616;1.625;0.0;1.0;0.0;0.0;0.0;0.0;104.33;0.0;0.0
2017;CTL;ZA-510;DE FUENTES DE ROPEL A LÍMITE DE PROVINCIA DE LEÓN;7.0;107.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;CIP;ZA-602;DE EL CUBO DE LA TIERRA DEL VINO A LÍMITE DE PROVINCIA DE VALLADOLID;38.86;563.0;0.0;2.0;0.0;0.0;0.0;0.0;25.05;0.0;0.0
2017;CTL;ZA-604;DE LA BÓVEDA DE TORO (ZA-605) A CAÑIZAL (CL-605);19.187;220.0;0.0;1.0;0.0;0.0;0.0;0.0;64.9;0.0;0.0
2017;CIP;ZA-711;DE CRUCE CON CL-612 A CRUCE CON N-122;9.839;591.0;1.0;0.0;0.0;2.0;0.0;47.12;47.12;0.0;0.0
2017;CTL;ZA-714;DE RIEGO DEL CAMINO A LÍMITE DE PROVINCIA DE VALLADOLID;38.735;364.0;0.0;2.0;0.0;0.0;0.0;0.0;38.82;0.0;0.0
2016;CIP;AV-102;DE PIEDRAHÍTA (N-110) A LÍMITE DE PROVINCIA DE SALAMANCA;12.55;1536.97227092;6.0;5.0;0.0;7.0;0.0;71.0178273453;156.23922016;0.0;0.0
2016;CTL;AV-114;DE SAN PEDRO DEL ARROYO (CRUCE CON N-501) A MUÑICO (CRUCE CON AV-110);17.328;355.0;2.0;0.0;0.0;0.0;0.0;0.0;89.0759245769;0.0;0.0
2016;CTL;AV-120;DE MUÑANA (CRUCE CON N-110) A MUÑICO (CRUCE CON AV-110);19.657;134.0;1.0;0.0;0.0;0.0;0.0;0.0;104.012395698;0.0;0.0
2016;CTL;AV-322;DE SANCHIDRIÁN (AP-6) A L.P. DE SEGOVIA;2.5;511.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;CTL;AV-503;DE CRUCE CON CL-505 A CEBREROS (AV-502);39.601;438.865988233;0.0;4.0;0.0;5.0;0.0;63.0563821258;63.0563821258;0.0;0.0
2016;CTL;AV-504;DE CEBREROS A CRUCE CON N-403 (PRESA DE BURGUILLO);8.188;189.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;CTL;AV-561;DE HOYO DE PINARES (AV-502) A LÍMITE DE C.A. DE MADRID;11.738;483.0;0.0;1.0;0.0;2.0;0.0;48.3243364775;48.3243364775;0.0;0.0
2016;CTL;AV-901;DE BURGOHONDO (CRUCE CON AV-902) A LÍMITE DE C.A. DE CASTILLA LA MANCHA;43.846;85.2356885463;4.0;6.0;0.0;7.0;0.0;439.852366192;733.087276987;0.0;0.0
2016;CTL;AV-915;DE SOTILLO DE LA ADRADA (CL-501) A LÍMITE DE C.A. DE CASTILLA LA MANCHA;14.137;243.31392799;3.0;1.0;1.0;0.0;79.6494731823;79.6494731823;318.597892729;100.0;100.0
2016;CTL;AV-930;DE LA ADRADA (CL-501) A LÍMITE DE C.A. DE CASTILLA LA MANCHA;7.564;316.0;1.0;0.0;0.0;0.0;0.0;0.0;114.622145347;0.0;0.0
2016;CIP;BU-101;DE VILLAHOZ, CRUCE CON N-622, A CRUCE CON N-620;18.8;521.125;3.0;1.0;0.0;1.0;0.0;27.9645205738;111.858082295;0.0;0.0
2016;CTL;BU-121;DE BERLANGA DE ROA A CRUCE CON N-122;7.3;187.0;3.0;0.0;0.0;0.0;0.0;0.0;602.093479027;0.0;0.0
2016;CTL;BU-122;DE ROA DE DUERO A FUENTECÉN (N-122);8.7;191.0;2.0;0.0;0.0;0.0;0.0;0.0;329.749777625;0.0;0.0
2016;CIP;BU-140;DE TÓRTOLES DE ESGUEVA (CL-619) A LÍMITE DE PROVINCIA DE PALENCIA;2.6;261.0;2.0;0.0;0.0;0.0;0.0;0.0;807.464199056;0.0;0.0
2016;CTL;BU-143;DE CRUCE CON N-622 A LÍMITE DE PROVINCIA DE PALENCIA;4.3;51.0;1.0;0.0;0.0;0.0;0.0;0.0;1249.30507405;0.0;0.0
2016;CTL;BU-200;DE FUENTECÉN (N-122) A CRUCE CON N-I;17.7;241.762711864;1.0;2.0;0.0;4.0;0.0;128.048515021;192.072772532;0.0;0.0
2016;CTL;BU-403;DE CASTRILLO MATAJUDÍOS (BU-400) A LÍMITE DE PROVINCIA DE PALENCIA;7.0;78.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;CIP;BU-405;DE CASTROJERIZ (BU-400) A LÍMITE DE PROVINCIA DE PALENCIA;11.7;422.0;2.0;0.0;0.0;0.0;0.0;0.0;110.978491813;0.0;0.0
2016;CTL;BU-434;DE ARENILLAS DE RIOPISUERGA (BU-400) A LÍMITE DE PROVINCIA DE PALENCIA;3.31;95.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;CTL;BU-504;DE CRUCE CON BU-530 A CRUCE CON N-I (CALZADA DE BUREBA);27.94;323.275948461;2.0;2.0;0.0;4.0;0.0;60.6648788828;121.329757766;0.0;0.0
2016;CIP;BU-542;DE CRUCE CON N-629 A ESPINOSA DE LOS MONTEROS (BU-526);5.2;2241.0;12.0;0.0;0.0;0.0;0.0;0.0;282.126045453;0.0;0.0
2016;CTL;BU-570;DE ESPINOSA DE LOS MONTEROS (BU-526) A LÍMITE DE C.A. DE CANTABRIA;17.1;445.431578947;3.0;0.0;0.0;0.0;0.0;0.0;107.907411987;0.0;0.0
2016;CIP;BU-627;DE VILLANUEVA DE ARGAÑO (N-120) A LÍMITE DE PROVINCIA DE PALENCIA;43.61;588.212565925;18.0;2.0;0.0;4.0;0.0;21.3607622609;213.607622609;0.0;0.0
2016;CTL;BU-640;DE CRUCE CON N-120 A CRUCE CON BU-627 (VILLADIEGO);15.2;341.0;2.0;0.0;0.0;0.0;0.0;0.0;105.715620752;0.0;0.0
2016;CTL;BU-701;DE QUINTANAPALLA (N-I) A VILLAMONDAR (BU-703);20.9;695.0;13.0;0.0;0.0;0.0;0.0;0.0;245.199396621;0.0;0.0
2016;CTL;BU-703;DE CASTIL DE PEONES (N-I) A VILLAFRANCA MONTES DE OCA (N-120);12.9;536.0;11.0;1.0;0.0;2.0;0.0;39.6234818263;475.481781916;0.0;0.0
2016;CIP;BU-710;DE BRIVIESCA, CRUCE CON N-I, A BELORADO;21.6;290.0;2.0;0.0;0.0;0.0;0.0;0.0;87.4752882311;0.0;0.0
2016;CIP;BU-750;DE LÍMITE DE C.A. DEL PAÍS VASCO (PUERTO DE VITORIA) A LÍMITE DE C.A. DEL PAÍS VASCO;14.6;2290.83561644;20.0;1.0;0.0;1.0;0.0;8.19144186005;172.020279061;0.0;0.0
2016;CTL;BU-900;DE LERMA (N-I) A CRUCE CON BU-901;24.4;421.693442623;11.0;2.0;0.0;2.0;0.0;53.2537821235;346.149583803;0.0;0.0
2016;CIP;BU-904;DE LERMA, CRUCE CON N-I, A COVARRUBIAS;21.8;509.0;27.0;1.0;0.0;3.0;0.0;24.6906691245;691.338735487;0.0;0.0
2016;CTL;BU-922;DE CALERUEGA (BU-910) A BU-925 POR PEÑALBA DE CASTRO;13.8;66.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;CIP;BU-925;DE ARANDA DE DUERO A CRUCE CON N-234;52.9;1085.94517958;57.0;5.0;0.0;6.0;0.0;23.8458916331;295.68905625;0.0;0.0
2016;CTL;BU-930;DE SAN JUAN DEL MONTE (BU-925) A CRUCE CON BU-945;16.9;313.0;7.0;1.0;0.0;3.0;0.0;51.7935993988;414.34879519;0.0;0.0
2016;CIP;BU-950;RONDA ESTE ARANDA DE DUERO, DE N-I A BU-925;3.576;1626.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;B;CL-101;DE ÁGREDA (N-122) A LÍMITE DE C.A. DE CASTILLA LA MANCHA;101.28;2312.07615521;82.0;5.0;0.0;7.0;0.0;5.84993866195;101.788932718;0.0;0.0
2016;B;CL-117;DE SALAS DE LOS INFANTES A ABEJAR;62.065;1355.38823814;71.0;1.0;0.0;1.0;0.0;3.25684179905;234.492609532;0.0;0.0
2016;B;CL-501;DE LÍMITE DE C.A. DE MADRID A LÍMITE DE C.A. DE EXTREMADURA;81.217;2444.60324809;74.0;14.0;0.0;21.0;0.0;19.3187865164;121.432372389;0.0;0.0
2016;B;CL-512;DE SALAMANCA A VECINOS, CRUCE CON SA-211;26.88;4167.80357143;16.0;5.0;0.0;5.0;0.0;12.2275833817;51.3558502031;0.0;0.0
2016;B;CL-602;DE TORO (N-122) A CUÉLLAR;112.028;1721.09951084;34.0;12.0;0.0;21.0;0.0;17.0512341291;65.3630641615;0.0;0.0
2016;B;CL-605;DE SEGOVIA, CRUCE CON N-110, A ZAMORA;169.458;1651.52114388;67.0;22.0;1.0;38.0;0.978950924677;21.5369203429;87.1266322962;2.5641025641;4.54545454545
2016;B;CL-613;DE PALENCIA A SAHAGÚN;58.1;2051.3404475;27.0;12.0;0.0;16.0;0.0;27.5850963903;89.6515632686;0.0;0.0
2016;B;CL-615;DE PALENCIA A GUARDO;91.75;3155.37722071;146.0;17.0;3.0;31.0;2.8390368617;16.0878755497;154.254336153;8.82352941176;17.6470588235
2016;B;CL-621;DE MAYORGA DE CAMPOS (N-601) A HOSPITAL DE ÓRBIGO;61.6;2046.88214286;42.0;9.0;2.0;12.0;4.34573842256;19.5558229015;110.816329775;14.2857142857;22.2222222222
2016;B;CL-624;DE PUENTE DE VILLARENTE (N-601) A BOÑAR;37.4;2094.1657754;52.0;7.0;0.0;9.0;0.0;24.4862633287;206.384219485;0.0;0.0
2016;CIP;LE-126;DE CASTROCONTRIGO (LE-125) A LÍMITE DE C.A. DE GALICIA;66.1;294.806354009;30.0;1.0;0.0;1.0;0.0;14.0594663406;435.843456559;0.0;0.0
2016;CIP;LE-231;DE SAHECHORES (CRUCE CON N-625) A ALMANZA;15.4;841.0;13.0;1.0;0.0;2.0;0.0;21.1538986318;296.154580845;0.0;0.0
2016;CTL;LE-233;DE BESANDE (LE-215) A EMBALSE DE RIAÑO;8.0;57.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;CTL;LE-315;DE ROBLES DE LA VALCUEVA (CL-626) A LÍMITE DE C.A. DE ASTURIAS;30.6;466.0;8.0;2.0;0.0;2.0;0.0;38.4264078571;192.132039286;0.0;0.0
2016;CTL;LE-321;DE DEVESA (N-621) A VALDETEJA A LÍMITE DE C.A. DE ASTURIAS;45.8;339.074235808;12.0;3.0;0.0;3.0;0.0;52.9258840034;264.629420017;0.0;0.0
2016;CTL;LE-413;DE VILLANUEVA DE CARRIZO (LE-441) A CRUCE CON N-VI (VALCABADO);45.3;976.98013245;16.0;5.0;0.0;9.0;0.0;30.9523199321;129.999743715;0.0;0.0
2016;CIP;LE-440;DE MONTEJOS DEL CAMINO (LE-441) A CRUCE CON N-120;3.0;1693.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;CIP;LE-495;DE PIEDRAFITA, CRUCE CON CL-626, A LÍMITE DE C.A. DE ASTURIAS;8.3;194.0;3.0;0.0;0.0;0.0;0.0;0.0;510.444546155;0.0;0.0
2016;CTL;LE-510;DE VALENCIA DE DON JUAN (CL-621) A LÍMITE DE PROVINCIA DE ZAMORA;31.7;722.235962145;11.0;2.0;0.0;5.0;0.0;23.9330892094;155.565079861;0.0;0.0
2016;CTL;LE-513;DE VALDERAS A LÍMITE DE PROVINCIA DE ZAMORA;4.0;756.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;CIP;LE-711;DE PONFERRADA A CRUCE CON CL-631;45.9;1734.65577342;31.0;4.0;0.0;9.0;0.0;13.7638881718;120.434021503;0.0;0.0
2016;CTL;LE-716;DE VEGA DE ESPINAREDA A TORENO;13.9;829.0;8.0;3.0;0.0;6.0;0.0;71.3278378404;261.535405415;0.0;0.0
2016;CTL;P-101;DE CRUCE CON P-120 A CUBILLAS DE CERRATO;10.1;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;CTL;P-110;DE CRUCE CON P-102 A LÍMITE DE PROVINCIA DE VALLADOLID;36.3;131.374655647;4.0;2.0;2.0;3.0;114.899705483;114.899705483;344.69911645;40.0;100.0
2016;CTL;P-121;DE CRUCE CON N-620 A VALLE DE CERRATO;14.6;63.0;2.0;0.0;0.0;0.0;0.0;0.0;595.72211946;0.0;0.0
2016;CTL;P-123;DE CALABAZANOS A VENTA DE BAÑOS;1.5;5149.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;CIP;P-130;DE BALTANÁS (CL-619) A TORQUEMADA;12.7;415.0;4.0;0.0;0.0;0.0;0.0;0.0;207.929116964;0.0;0.0
2016;CTL;P-131;DE CEVICO DE LA TORRE A CRUCE CON N-620;47.1;135.259023355;2.0;0.0;0.0;0.0;0.0;0.0;86.0102038205;0.0;0.0
2016;CIP;P-140;DE LÍMITE DE PROVINCIA DE BURGOS A LÍMITE DE PROVINCIA DE VALLADOLID;4.4;261.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;CTL;P-211;DE CRUCE CON P-210 A RESOBA;4.7;71.0;2.0;0.0;0.0;0.0;0.0;0.0;1642.02938412;0.0;0.0
2016;CIP;P-215;DE GUARDO (CL-626) A LÍMITE DE PROVINCIA DE LEÓN;8.9;1495.83146067;4.0;1.0;0.0;1.0;0.0;20.5794832636;102.897416318;0.0;0.0
2016;CTL;P-216;DE TRIOLLO (P-210) A VIDRIEROS;2.5;71.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;CIP;P-220;DE AGUILAR DE CAMPOO A BRAÑOSERA;18.8;1351.0;15.0;2.0;0.0;3.0;0.0;21.5736651133;183.376153463;0.0;0.0
2016;CIP;P-225;DE CANTORAL DE LA PEÑA (CL-626) A CRUCE CON CL-615;40.1;613.128428928;23.0;1.0;0.0;1.0;0.0;11.1432355114;267.437652274;0.0;0.0
2016;CTL;P-231;DE VILLANUÑO DE VALDAVIA A HERRERA DE PISUERGA, CRUCE CON P-230;18.7;106.0;8.0;0.0;0.0;0.0;0.0;0.0;1105.7314206;0.0;0.0
2016;CTL;P-236;DE VILLAHERREROS (N-120) A VILLAELES DE VALDAVIA (P-230);23.7;360.087763713;9.0;0.0;0.0;0.0;0.0;0.0;288.93019806;0.0;0.0
2016;CTL;P-240;DE VILLASARRACINO A SALDAÑA;24.1;327.957676349;7.0;1.0;0.0;2.0;0.0;34.6634904741;277.307923793;0.0;0.0
2016;CTL;P-242;DE SAN MAMÉS DE CAMPOS (N-120) A BAHÍLLO (P-240);9.9;202.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;CTL;P-243;DE CRUCE CON P-242 A VILLAMARCO;2.5;202.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;CTL;P-411;DE CRUCE CON P-405 A TORQUEMADA (P-412);15.7;81.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;CTL;P-420;DE AMUSCO (N-611) A CRUCE CON P-430;5.6;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;CTL;P-430;DE FRÓMISTA (P-431) A CRUCE CON P-405;19.7;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;CIP;P-431;DE FRÓMISTA, CRUCE CON N-611, A ASTUDILLO;13.2;500.606060606;5.0;1.0;0.0;1.0;0.0;41.4607449667;248.7644698;0.0;0.0
2016;CIP;P-627;DE HERRERA DE PISUERGA (N-611) A LÍMITE DE PROVINCIA DE BURGOS;3.6;195.0;2.0;0.0;0.0;0.0;0.0;0.0;780.548725754;0.0;0.0
2016;CTL;P-921;DE TORREMORMOJÓN A AMPUDIA;4.4;158.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;CIP;P-922;DE VILLERÍAS DE CAMPOS A VILLARRAMIEL;12.3;309.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;CTL;P-924;DE PAREDES DE NAVA (CL-613) A LÍMITE DE PROVINCIA DE VALLADOLID;20.5;102.0;1.0;0.0;0.0;0.0;0.0;0.0;131.024678498;0.0;0.0
2016;CTL;P-933;DE FRECHILLA A CRUCE CON P-953;6.1;309.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
